"lon","lat","biome"
97.75,31.25,10
98.25,31.25,10
98.75,31.25,10
99.25,31.25,10
99.75,31.25,10
100.25,31.25,10
100.75,31.25,10
101.25,31.25,10
101.75,31.25,7
102.25,31.25,7
102.75,31.25,10
103.25,31.25,6
103.75,31.25,6
104.25,31.25,6
104.75,31.25,6
105.25,31.25,6
105.75,31.25,6
106.25,31.25,6
106.75,31.25,6
107.25,31.25,6
107.75,31.25,6
108.25,31.25,6
108.75,31.25,4
109.25,31.25,6
109.75,31.25,4
110.25,31.25,6
110.75,31.25,6
111.25,31.25,6
111.75,31.25,6
112.25,31.25,5
112.75,31.25,5
113.25,31.25,4
113.75,31.25,6
114.25,31.25,4
114.75,31.25,6
115.25,31.25,4
115.75,31.25,4
116.25,31.25,4
116.75,31.25,6
117.25,31.25,6
117.75,31.25,6
118.25,31.25,6
118.75,31.25,6
119.25,31.25,6
119.75,31.25,6
120.25,31.25,6
120.75,31.25,6
121.25,31.25,6
121.75,31.25,6
245.75,31.25,21
246.25,31.25,21
246.75,31.25,21
247.25,31.25,14
247.75,31.25,14
248.25,31.25,14
248.75,31.25,15
249.25,31.25,15
249.75,31.25,15
250.25,31.25,14
250.75,31.25,14
251.25,31.25,14
251.75,31.25,14
252.25,31.25,17
252.75,31.25,14
253.25,31.25,14
253.75,31.25,14
254.25,31.25,17
254.75,31.25,17
255.25,31.25,17
255.75,31.25,17
256.25,31.25,14
256.75,31.25,14
257.25,31.25,14
257.75,31.25,14
258.25,31.25,5
258.75,31.25,14
259.25,31.25,5
259.75,31.25,5
260.25,31.25,5
260.75,31.25,5
261.25,31.25,5
261.75,31.25,5
262.25,31.25,5
262.75,31.25,5
263.25,31.25,5
263.75,31.25,5
264.25,31.25,5
264.75,31.25,5
265.25,31.25,5
265.75,31.25,5
266.25,31.25,5
266.75,31.25,5
267.25,31.25,5
267.75,31.25,6
268.25,31.25,6
268.75,31.25,5
269.25,31.25,6
269.75,31.25,6
270.25,31.25,6
270.75,31.25,6
271.25,31.25,6
271.75,31.25,6
272.25,31.25,6
272.75,31.25,6
273.25,31.25,6
273.75,31.25,6
274.25,31.25,6
274.75,31.25,6
275.25,31.25,6
275.75,31.25,5
276.25,31.25,6
276.75,31.25,6
277.25,31.25,6
277.75,31.25,6
278.25,31.25,1
278.75,31.25,1
279.25,31.25,1
350.75,31.25,15
351.25,31.25,14
351.75,31.25,15
352.25,31.25,15
352.75,31.25,15
353.25,31.25,21
353.75,31.25,21
354.25,31.25,15
354.75,31.25,21
355.25,31.25,21
355.75,31.25,21
356.25,31.25,21
356.75,31.25,21
357.25,31.25,21
357.75,31.25,21
358.25,31.25,21
358.75,31.25,21
359.25,31.25,21
359.75,31.25,21
0.25,30.75,21
0.75,30.75,21
1.25,30.75,21
1.75,30.75,21
2.25,30.75,21
2.75,30.75,21
3.25,30.75,21
3.75,30.75,21
4.25,30.75,21
4.75,30.75,27
5.25,30.75,21
5.75,30.75,21
6.25,30.75,21
6.75,30.75,21
7.25,30.75,21
7.75,30.75,21
8.25,30.75,21
8.75,30.75,21
9.25,30.75,21
9.75,30.75,21
10.25,30.75,21
10.75,30.75,21
11.25,30.75,21
11.75,30.75,21
12.25,30.75,21
12.75,30.75,21
13.25,30.75,21
13.75,30.75,21
14.25,30.75,21
14.75,30.75,21
15.25,30.75,21
15.75,30.75,21
16.25,30.75,21
16.75,30.75,13
17.25,30.75,13
17.75,30.75,13
18.25,30.75,13
18.75,30.75,13
19.25,30.75,21
19.75,30.75,21
20.25,30.75,13
20.75,30.75,21
21.25,30.75,21
21.75,30.75,21
22.25,30.75,21
22.75,30.75,21
23.25,30.75,21
23.75,30.75,21
24.25,30.75,21
24.75,30.75,21
25.25,30.75,21
25.75,30.75,21
26.25,30.75,21
26.75,30.75,21
27.25,30.75,21
27.75,30.75,21
28.25,30.75,21
28.75,30.75,21
29.25,30.75,21
29.75,30.75,21
30.25,30.75,21
30.75,30.75,21
31.25,30.75,21
31.75,30.75,21
32.25,30.75,21
32.75,30.75,21
33.25,30.75,21
33.75,30.75,13
34.25,30.75,21
34.75,30.75,13
35.25,30.75,21
35.75,30.75,21
36.25,30.75,14
36.75,30.75,21
37.25,30.75,21
37.75,30.75,21
38.25,30.75,21
38.75,30.75,21
39.25,30.75,21
39.75,30.75,21
40.25,30.75,21
40.75,30.75,21
41.25,30.75,21
41.75,30.75,21
42.25,30.75,21
42.75,30.75,21
43.25,30.75,21
43.75,30.75,21
44.25,30.75,21
44.75,30.75,21
45.25,30.75,21
45.75,30.75,21
46.25,30.75,21
46.75,30.75,21
50.75,30.75,14
51.25,30.75,14
51.75,30.75,20
52.25,30.75,14
52.75,30.75,21
53.25,30.75,21
53.75,30.75,14
54.25,30.75,14
54.75,30.75,14
55.25,30.75,14
55.75,30.75,21
56.25,30.75,21
56.75,30.75,14
57.25,30.75,21
57.75,30.75,21
58.25,30.75,27
58.75,30.75,21
59.25,30.75,21
59.75,30.75,21
60.25,30.75,21
60.75,30.75,21
61.25,30.75,21
61.75,30.75,21
62.25,30.75,21
62.75,30.75,21
63.25,30.75,21
63.75,30.75,21
64.25,30.75,21
64.75,30.75,21
65.25,30.75,14
65.75,30.75,14
66.25,30.75,14
66.75,30.75,14
67.25,30.75,21
67.75,30.75,17
68.25,30.75,14
68.75,30.75,14
69.25,30.75,14
69.75,30.75,14
70.25,30.75,13
70.75,30.75,21
71.25,30.75,21
71.75,30.75,21
72.25,30.75,21
72.75,30.75,13
73.25,30.75,13
73.75,30.75,13
74.25,30.75,13
74.75,30.75,13
75.25,30.75,13
75.75,30.75,13
76.25,30.75,13
76.75,30.75,13
77.25,30.75,6
77.75,30.75,6
78.25,30.75,6
78.75,30.75,4
79.25,30.75,5
79.75,30.75,10
80.25,30.75,24
80.75,30.75,23
81.25,30.75,10
81.75,30.75,22
82.25,30.75,22
82.75,30.75,22
83.25,30.75,22
83.75,30.75,22
84.25,30.75,22
84.75,30.75,22
85.25,30.75,22
85.75,30.75,22
86.25,30.75,22
86.75,30.75,22
87.25,30.75,23
87.75,30.75,22
88.25,30.75,22
88.75,30.75,22
89.25,30.75,22
89.75,30.75,23
90.25,30.75,10
90.75,30.75,23
91.25,30.75,14
91.75,30.75,10
92.25,30.75,23
92.75,30.75,10
93.25,30.75,23
93.75,30.75,10
94.25,30.75,10
94.75,30.75,24
95.25,30.75,24
95.75,30.75,26
96.25,30.75,23
96.75,30.75,24
97.25,30.75,23
97.75,30.75,10
98.25,30.75,10
98.75,30.75,22
99.25,30.75,10
99.75,30.75,10
100.25,30.75,10
100.75,30.75,10
101.25,30.75,10
101.75,30.75,8
102.25,30.75,8
102.75,30.75,8
103.25,30.75,6
103.75,30.75,6
104.25,30.75,6
104.75,30.75,6
105.25,30.75,6
105.75,30.75,6
106.25,30.75,6
106.75,30.75,6
107.25,30.75,6
107.75,30.75,6
108.25,30.75,6
108.75,30.75,4
109.25,30.75,4
109.75,30.75,6
110.25,30.75,6
110.75,30.75,6
111.25,30.75,6
111.75,30.75,6
112.25,30.75,6
112.75,30.75,6
113.25,30.75,6
113.75,30.75,6
114.25,30.75,6
114.75,30.75,6
115.25,30.75,6
115.75,30.75,6
116.25,30.75,6
116.75,30.75,6
117.25,30.75,6
117.75,30.75,6
118.25,30.75,6
118.75,30.75,6
119.25,30.75,6
119.75,30.75,6
120.25,30.75,6
120.75,30.75,6
121.25,30.75,6
121.75,30.75,6
245.75,30.75,21
246.25,30.75,21
246.75,30.75,21
247.25,30.75,14
247.75,30.75,14
248.25,30.75,14
248.75,30.75,14
249.25,30.75,15
249.75,30.75,14
250.25,30.75,14
250.75,30.75,14
251.25,30.75,17
251.75,30.75,17
252.25,30.75,17
252.75,30.75,17
253.25,30.75,17
253.75,30.75,14
254.25,30.75,14
254.75,30.75,17
255.25,30.75,17
255.75,30.75,14
256.25,30.75,17
256.75,30.75,14
257.25,30.75,17
257.75,30.75,17
258.25,30.75,14
258.75,30.75,14
259.25,30.75,5
259.75,30.75,5
260.25,30.75,5
260.75,30.75,5
261.25,30.75,5
261.75,30.75,5
262.25,30.75,5
262.75,30.75,5
263.25,30.75,5
263.75,30.75,5
264.25,30.75,5
264.75,30.75,5
265.25,30.75,5
265.75,30.75,16
266.25,30.75,6
266.75,30.75,6
267.25,30.75,6
267.75,30.75,6
268.25,30.75,6
268.75,30.75,5
269.25,30.75,6
269.75,30.75,6
270.25,30.75,6
270.75,30.75,6
271.25,30.75,6
271.75,30.75,5
272.25,30.75,6
272.75,30.75,6
273.25,30.75,6
273.75,30.75,5
274.25,30.75,6
274.75,30.75,6
275.25,30.75,6
275.75,30.75,6
276.25,30.75,6
276.75,30.75,5
277.25,30.75,6
277.75,30.75,6
278.25,30.75,1
278.75,30.75,1
279.25,30.75,1
350.75,30.75,21
351.25,30.75,21
351.75,30.75,21
352.25,30.75,21
352.75,30.75,14
353.25,30.75,21
353.75,30.75,21
354.25,30.75,21
354.75,30.75,21
355.25,30.75,21
355.75,30.75,21
356.25,30.75,21
356.75,30.75,21
357.25,30.75,21
357.75,30.75,21
358.25,30.75,21
358.75,30.75,21
359.25,30.75,21
359.75,30.75,21
0.25,30.25,21
0.75,30.25,21
1.25,30.25,21
1.75,30.25,21
2.25,30.25,21
2.75,30.25,21
3.25,30.25,21
3.75,30.25,21
4.25,30.25,21
4.75,30.25,21
5.25,30.25,21
5.75,30.25,21
6.25,30.25,21
6.75,30.25,21
7.25,30.25,21
7.75,30.25,21
8.25,30.25,21
8.75,30.25,21
9.25,30.25,21
9.75,30.25,21
10.25,30.25,21
10.75,30.25,21
11.25,30.25,21
11.75,30.25,21
12.25,30.25,21
12.75,30.25,21
13.25,30.25,21
13.75,30.25,21
14.25,30.25,21
14.75,30.25,21
15.25,30.25,21
15.75,30.25,21
16.25,30.25,21
16.75,30.25,21
17.25,30.25,21
17.75,30.25,21
18.25,30.25,21
18.75,30.25,21
19.25,30.25,21
19.75,30.25,21
20.25,30.25,21
20.75,30.25,21
21.25,30.25,21
21.75,30.25,21
22.25,30.25,21
22.75,30.25,21
23.25,30.25,21
23.75,30.25,21
24.25,30.25,21
24.75,30.25,21
25.25,30.25,21
25.75,30.25,21
26.25,30.25,21
26.75,30.25,21
27.25,30.25,21
27.75,30.25,21
28.25,30.25,21
28.75,30.25,21
29.25,30.25,21
29.75,30.25,21
30.25,30.25,21
30.75,30.25,21
31.25,30.25,21
31.75,30.25,21
32.25,30.25,21
32.75,30.25,21
33.25,30.25,21
33.75,30.25,21
34.25,30.25,21
34.75,30.25,21
35.25,30.25,21
35.75,30.25,14
36.25,30.25,21
36.75,30.25,21
37.25,30.25,21
37.75,30.25,21
38.25,30.25,21
38.75,30.25,21
39.25,30.25,21
39.75,30.25,21
40.25,30.25,21
40.75,30.25,21
41.25,30.25,21
41.75,30.25,21
42.25,30.25,21
42.75,30.25,21
43.25,30.25,21
43.75,30.25,21
44.25,30.25,21
44.75,30.25,21
45.25,30.25,21
45.75,30.25,21
46.25,30.25,21
46.75,30.25,21
50.75,30.25,14
51.25,30.25,14
51.75,30.25,21
52.25,30.25,21
52.75,30.25,14
53.25,30.25,14
53.75,30.25,14
54.25,30.25,17
54.75,30.25,14
55.25,30.25,14
55.75,30.25,21
56.25,30.25,14
56.75,30.25,27
57.25,30.25,14
57.75,30.25,14
58.25,30.25,21
58.75,30.25,21
59.25,30.25,21
59.75,30.25,21
60.25,30.25,21
60.75,30.25,21
61.25,30.25,21
61.75,30.25,21
62.25,30.25,21
62.75,30.25,21
63.25,30.25,21
63.75,30.25,21
64.25,30.25,21
64.75,30.25,21
65.25,30.25,14
65.75,30.25,14
66.25,30.25,21
66.75,30.25,14
67.25,30.25,17
67.75,30.25,17
68.25,30.25,21
68.75,30.25,20
69.25,30.25,21
69.75,30.25,14
70.25,30.25,13
70.75,30.25,21
71.25,30.25,21
71.75,30.25,21
72.25,30.25,21
72.75,30.25,21
73.25,30.25,21
73.75,30.25,13
74.25,30.25,13
74.75,30.25,13
75.25,30.25,13
75.75,30.25,13
76.25,30.25,13
76.75,30.25,13
77.25,30.25,3
77.75,30.25,3
78.25,30.25,6
78.75,30.25,6
79.25,30.25,6
79.75,30.25,4
80.25,30.25,9
80.75,30.25,24
81.25,30.25,23
81.75,30.25,23
82.25,30.25,22
82.75,30.25,10
83.25,30.25,23
83.75,30.25,23
84.25,30.25,22
84.75,30.25,22
85.25,30.25,22
85.75,30.25,22
86.25,30.25,23
86.75,30.25,24
87.25,30.25,22
87.75,30.25,22
88.25,30.25,22
88.75,30.25,22
89.25,30.25,22
89.75,30.25,22
90.25,30.25,10
90.75,30.25,10
91.25,30.25,10
91.75,30.25,10
92.25,30.25,10
92.75,30.25,10
93.25,30.25,10
93.75,30.25,10
94.25,30.25,10
94.75,30.25,4
95.25,30.25,4
95.75,30.25,23
96.25,30.25,23
96.75,30.25,10
97.25,30.25,10
97.75,30.25,10
98.25,30.25,10
98.75,30.25,9
99.25,30.25,23
99.75,30.25,10
100.25,30.25,23
100.75,30.25,10
101.25,30.25,10
101.75,30.25,8
102.25,30.25,4
102.75,30.25,6
103.25,30.25,6
103.75,30.25,6
104.25,30.25,6
104.75,30.25,6
105.25,30.25,6
105.75,30.25,6
106.25,30.25,6
106.75,30.25,6
107.25,30.25,6
107.75,30.25,6
108.25,30.25,4
108.75,30.25,6
109.25,30.25,6
109.75,30.25,4
110.25,30.25,4
110.75,30.25,6
111.25,30.25,6
111.75,30.25,6
112.25,30.25,6
112.75,30.25,6
113.25,30.25,6
113.75,30.25,6
114.25,30.25,6
114.75,30.25,6
115.25,30.25,6
115.75,30.25,6
116.25,30.25,6
116.75,30.25,6
117.25,30.25,4
117.75,30.25,4
118.25,30.25,4
118.75,30.25,4
119.25,30.25,6
119.75,30.25,6
120.25,30.25,6
120.75,30.25,6
121.25,30.25,6
121.75,30.25,6
245.75,30.25,21
246.25,30.25,21
246.75,30.25,21
247.25,30.25,21
247.75,30.25,13
248.25,30.25,13
248.75,30.25,14
249.25,30.25,15
249.75,30.25,14
250.25,30.25,14
250.75,30.25,17
251.25,30.25,17
251.75,30.25,17
252.25,30.25,17
252.75,30.25,17
253.25,30.25,14
253.75,30.25,17
254.25,30.25,17
254.75,30.25,17
255.25,30.25,17
255.75,30.25,17
256.25,30.25,17
256.75,30.25,17
257.25,30.25,17
257.75,30.25,17
258.25,30.25,17
258.75,30.25,14
259.25,30.25,5
259.75,30.25,5
260.25,30.25,5
260.75,30.25,5
261.25,30.25,5
261.75,30.25,5
262.25,30.25,5
262.75,30.25,5
263.25,30.25,5
263.75,30.25,5
264.25,30.25,5
264.75,30.25,5
265.25,30.25,16
265.75,30.25,16
266.25,30.25,6
266.75,30.25,6
267.25,30.25,6
267.75,30.25,6
268.25,30.25,6
268.75,30.25,6
269.25,30.25,6
269.75,30.25,6
270.25,30.25,6
270.75,30.25,1
271.25,30.25,1
271.75,30.25,1
272.25,30.25,1
272.75,30.25,1
273.25,30.25,1
273.75,30.25,5
274.25,30.25,6
274.75,30.25,6
275.25,30.25,6
275.75,30.25,6
276.25,30.25,6
276.75,30.25,6
277.25,30.25,6
277.75,30.25,6
278.25,30.25,1
278.75,30.25,2
279.25,30.25,1
350.75,30.25,21
351.25,30.25,14
351.75,30.25,21
352.25,30.25,21
352.75,30.25,21
353.25,30.25,21
353.75,30.25,21
354.25,30.25,21
354.75,30.25,21
355.25,30.25,21
355.75,30.25,21
356.25,30.25,21
356.75,30.25,21
357.25,30.25,21
357.75,30.25,21
358.25,30.25,21
358.75,30.25,21
359.25,30.25,21
359.75,30.25,21
0.25,29.75,21
0.75,29.75,21
1.25,29.75,21
1.75,29.75,21
2.25,29.75,21
2.75,29.75,21
3.25,29.75,21
3.75,29.75,21
4.25,29.75,21
4.75,29.75,21
5.25,29.75,21
5.75,29.75,21
6.25,29.75,21
6.75,29.75,21
7.25,29.75,21
7.75,29.75,21
8.25,29.75,21
8.75,29.75,21
9.25,29.75,21
9.75,29.75,21
10.25,29.75,21
10.75,29.75,21
11.25,29.75,21
11.75,29.75,21
12.25,29.75,21
12.75,29.75,21
13.25,29.75,21
13.75,29.75,21
14.25,29.75,21
14.75,29.75,21
15.25,29.75,21
15.75,29.75,21
16.25,29.75,21
16.75,29.75,21
17.25,29.75,13
17.75,29.75,21
18.25,29.75,21
18.75,29.75,21
19.25,29.75,21
19.75,29.75,21
20.25,29.75,21
20.75,29.75,21
21.25,29.75,21
21.75,29.75,21
22.25,29.75,21
22.75,29.75,21
23.25,29.75,21
23.75,29.75,21
24.25,29.75,21
24.75,29.75,21
25.25,29.75,21
25.75,29.75,21
26.25,29.75,21
26.75,29.75,21
27.25,29.75,21
27.75,29.75,21
28.25,29.75,21
28.75,29.75,21
29.25,29.75,21
29.75,29.75,21
30.25,29.75,21
30.75,29.75,21
31.25,29.75,21
31.75,29.75,21
32.25,29.75,21
32.75,29.75,21
33.25,29.75,21
33.75,29.75,21
34.25,29.75,21
34.75,29.75,21
35.25,29.75,21
35.75,29.75,21
36.25,29.75,21
36.75,29.75,21
37.25,29.75,21
37.75,29.75,21
38.25,29.75,21
38.75,29.75,21
39.25,29.75,21
39.75,29.75,21
40.25,29.75,21
40.75,29.75,21
41.25,29.75,21
41.75,29.75,21
42.25,29.75,21
42.75,29.75,21
43.25,29.75,21
43.75,29.75,21
44.25,29.75,21
44.75,29.75,21
45.25,29.75,21
45.75,29.75,21
46.25,29.75,21
46.75,29.75,21
50.75,29.75,14
51.25,29.75,14
51.75,29.75,14
52.25,29.75,20
52.75,29.75,20
53.25,29.75,14
53.75,29.75,27
54.25,29.75,17
54.75,29.75,21
55.25,29.75,27
55.75,29.75,14
56.25,29.75,21
56.75,29.75,14
57.25,29.75,17
57.75,29.75,14
58.25,29.75,21
58.75,29.75,21
59.25,29.75,21
59.75,29.75,21
60.25,29.75,21
60.75,29.75,21
61.25,29.75,21
61.75,29.75,21
62.25,29.75,21
62.75,29.75,21
63.25,29.75,21
63.75,29.75,21
64.25,29.75,21
64.75,29.75,14
65.25,29.75,21
65.75,29.75,14
66.25,29.75,21
66.75,29.75,14
67.25,29.75,21
67.75,29.75,21
68.25,29.75,21
68.75,29.75,21
69.25,29.75,14
69.75,29.75,13
70.25,29.75,13
70.75,29.75,21
71.25,29.75,21
71.75,29.75,21
72.25,29.75,21
72.75,29.75,21
73.25,29.75,21
73.75,29.75,13
74.25,29.75,13
74.75,29.75,13
75.25,29.75,13
75.75,29.75,13
76.25,29.75,13
76.75,29.75,13
77.25,29.75,13
77.75,29.75,13
78.25,29.75,13
78.75,29.75,13
79.25,29.75,6
79.75,29.75,6
80.25,29.75,6
80.75,29.75,4
81.25,29.75,10
81.75,29.75,5
82.25,29.75,10
82.75,29.75,26
83.25,29.75,24
83.75,29.75,24
84.25,29.75,23
84.75,29.75,24
85.25,29.75,24
85.75,29.75,24
86.25,29.75,23
86.75,29.75,10
87.25,29.75,22
87.75,29.75,25
88.25,29.75,23
88.75,29.75,22
89.25,29.75,22
89.75,29.75,22
90.25,29.75,10
90.75,29.75,9
91.25,29.75,11
91.75,29.75,10
92.25,29.75,10
92.75,29.75,23
93.25,29.75,10
93.75,29.75,10
94.25,29.75,4
94.75,29.75,10
95.25,29.75,5
95.75,29.75,23
96.25,29.75,24
96.75,29.75,23
97.25,29.75,10
97.75,29.75,10
98.25,29.75,22
98.75,29.75,22
99.25,29.75,22
99.75,29.75,10
100.25,29.75,10
100.75,29.75,9
101.25,29.75,4
101.75,29.75,23
102.25,29.75,6
102.75,29.75,6
103.25,29.75,6
103.75,29.75,6
104.25,29.75,6
104.75,29.75,6
105.25,29.75,6
105.75,29.75,6
106.25,29.75,6
106.75,29.75,6
107.25,29.75,6
107.75,29.75,6
108.25,29.75,6
108.75,29.75,6
109.25,29.75,6
109.75,29.75,6
110.25,29.75,4
110.75,29.75,6
111.25,29.75,6
111.75,29.75,6
112.25,29.75,6
112.75,29.75,6
113.25,29.75,6
113.75,29.75,6
114.25,29.75,6
114.75,29.75,6
115.25,29.75,6
115.75,29.75,6
116.25,29.75,6
116.75,29.75,6
117.25,29.75,6
117.75,29.75,6
118.25,29.75,4
118.75,29.75,6
119.25,29.75,6
119.75,29.75,6
120.25,29.75,6
120.75,29.75,6
121.25,29.75,6
121.75,29.75,5
245.75,29.75,21
246.25,29.75,21
246.75,29.75,21
247.25,29.75,21
247.75,29.75,21
248.25,29.75,13
248.75,29.75,13
249.25,29.75,14
249.75,29.75,13
250.25,29.75,17
250.75,29.75,14
251.25,29.75,17
251.75,29.75,20
252.25,29.75,15
252.75,29.75,15
253.25,29.75,17
253.75,29.75,17
254.25,29.75,17
254.75,29.75,17
255.25,29.75,17
255.75,29.75,17
256.25,29.75,17
256.75,29.75,17
257.25,29.75,15
257.75,29.75,17
258.25,29.75,17
258.75,29.75,5
259.25,29.75,5
259.75,29.75,5
260.25,29.75,5
260.75,29.75,5
261.25,29.75,5
261.75,29.75,5
262.25,29.75,5
262.75,29.75,5
263.25,29.75,5
263.75,29.75,5
264.25,29.75,16
264.75,29.75,16
265.25,29.75,16
265.75,29.75,16
266.25,29.75,6
266.75,29.75,6
267.25,29.75,6
267.75,29.75,6
268.25,29.75,6
268.75,29.75,6
269.25,29.75,6
269.75,29.75,6
270.25,29.75,1
270.75,29.75,1
271.25,29.75,1
271.75,29.75,1
272.25,29.75,1
272.75,29.75,13
273.25,29.75,1
273.75,29.75,1
274.25,29.75,6
274.75,29.75,6
275.25,29.75,1
275.75,29.75,1
276.25,29.75,6
276.75,29.75,6
277.25,29.75,6
277.75,29.75,6
278.25,29.75,6
278.75,29.75,2
279.25,29.75,2
350.75,29.75,14
351.25,29.75,13
351.75,29.75,21
352.25,29.75,21
352.75,29.75,21
353.25,29.75,21
353.75,29.75,21
354.25,29.75,21
354.75,29.75,21
355.25,29.75,21
355.75,29.75,21
356.25,29.75,21
356.75,29.75,21
357.25,29.75,21
357.75,29.75,27
358.25,29.75,21
358.75,29.75,21
359.25,29.75,21
359.75,29.75,21
0.25,29.25,21
0.75,29.25,21
1.25,29.25,21
1.75,29.25,21
2.25,29.25,21
2.75,29.25,21
3.25,29.25,21
3.75,29.25,21
4.25,29.25,21
4.75,29.25,21
5.25,29.25,21
5.75,29.25,21
6.25,29.25,21
6.75,29.25,21
7.25,29.25,21
7.75,29.25,21
8.25,29.25,21
8.75,29.25,21
9.25,29.25,21
9.75,29.25,21
10.25,29.25,21
10.75,29.25,21
11.25,29.25,21
11.75,29.25,21
12.25,29.25,21
12.75,29.25,21
13.25,29.25,21
13.75,29.25,21
14.25,29.25,21
14.75,29.25,21
15.25,29.25,21
15.75,29.25,21
16.25,29.25,21
16.75,29.25,21
17.25,29.25,21
17.75,29.25,21
18.25,29.25,21
18.75,29.25,21
19.25,29.25,21
19.75,29.25,21
20.25,29.25,21
20.75,29.25,21
21.25,29.25,21
21.75,29.25,21
22.25,29.25,27
22.75,29.25,21
23.25,29.25,21
23.75,29.25,21
24.25,29.25,21
24.75,29.25,27
25.25,29.25,21
25.75,29.25,21
26.25,29.25,21
26.75,29.25,21
27.25,29.25,21
27.75,29.25,21
28.25,29.25,21
28.75,29.25,21
29.25,29.25,21
29.75,29.25,21
30.25,29.25,21
30.75,29.25,21
31.25,29.25,21
31.75,29.25,21
32.25,29.25,21
32.75,29.25,21
33.25,29.25,21
33.75,29.25,21
34.25,29.25,21
34.75,29.25,21
35.25,29.25,21
35.75,29.25,21
36.25,29.25,21
36.75,29.25,21
37.25,29.25,21
37.75,29.25,21
38.25,29.25,21
38.75,29.25,21
39.25,29.25,21
39.75,29.25,21
40.25,29.25,21
40.75,29.25,21
41.25,29.25,21
41.75,29.25,21
42.25,29.25,21
42.75,29.25,21
43.25,29.25,21
43.75,29.25,21
44.25,29.25,21
44.75,29.25,21
45.25,29.25,21
45.75,29.25,21
46.25,29.25,21
46.75,29.25,21
50.75,29.25,13
51.25,29.25,14
51.75,29.25,14
52.25,29.25,14
52.75,29.25,14
53.25,29.25,14
53.75,29.25,14
54.25,29.25,17
54.75,29.25,27
55.25,29.25,17
55.75,29.25,14
56.25,29.25,14
56.75,29.25,14
57.25,29.25,17
57.75,29.25,21
58.25,29.25,21
58.75,29.25,21
59.25,29.25,21
59.75,29.25,21
60.25,29.25,21
60.75,29.25,21
61.25,29.25,14
61.75,29.25,21
62.25,29.25,21
62.75,29.25,21
63.25,29.25,17
63.75,29.25,21
64.25,29.25,17
64.75,29.25,14
65.25,29.25,14
65.75,29.25,14
66.25,29.25,21
66.75,29.25,14
67.25,29.25,21
67.75,29.25,21
68.25,29.25,21
68.75,29.25,21
69.25,29.25,14
69.75,29.25,21
70.25,29.25,21
70.75,29.25,21
71.25,29.25,21
71.75,29.25,21
72.25,29.25,21
72.75,29.25,21
73.25,29.25,21
73.75,29.25,13
74.25,29.25,13
74.75,29.25,13
75.25,29.25,13
75.75,29.25,13
76.25,29.25,13
76.75,29.25,13
77.25,29.25,13
77.75,29.25,13
78.25,29.25,13
78.75,29.25,13
79.25,29.25,3
79.75,29.25,13
80.25,29.25,3
80.75,29.25,6
81.25,29.25,6
81.75,29.25,4
82.25,29.25,4
82.75,29.25,24
83.25,29.25,24
83.75,29.25,10
84.25,29.25,24
84.75,29.25,26
85.25,29.25,24
85.75,29.25,24
86.25,29.25,24
86.75,29.25,24
87.25,29.25,23
87.75,29.25,23
88.25,29.25,10
88.75,29.25,10
89.25,29.25,10
89.75,29.25,10
90.25,29.25,10
90.75,29.25,10
91.25,29.25,10
91.75,29.25,10
92.25,29.25,23
92.75,29.25,14
93.25,29.25,22
93.75,29.25,10
94.25,29.25,22
94.75,29.25,5
95.25,29.25,4
95.75,29.25,4
96.25,29.25,10
96.75,29.25,10
97.25,29.25,10
97.75,29.25,10
98.25,29.25,10
98.75,29.25,10
99.25,29.25,10
99.75,29.25,10
100.25,29.25,23
100.75,29.25,10
101.25,29.25,10
101.75,29.25,23
102.25,29.25,6
102.75,29.25,6
103.25,29.25,6
103.75,29.25,6
104.25,29.25,6
104.75,29.25,6
105.25,29.25,6
105.75,29.25,6
106.25,29.25,6
106.75,29.25,6
107.25,29.25,6
107.75,29.25,6
108.25,29.25,6
108.75,29.25,6
109.25,29.25,6
109.75,29.25,6
110.25,29.25,6
110.75,29.25,6
111.25,29.25,6
111.75,29.25,6
112.25,29.25,6
112.75,29.25,6
113.25,29.25,6
113.75,29.25,6
114.25,29.25,6
114.75,29.25,6
115.25,29.25,6
115.75,29.25,6
116.25,29.25,6
116.75,29.25,6
117.25,29.25,6
117.75,29.25,6
118.25,29.25,6
118.75,29.25,6
119.25,29.25,6
119.75,29.25,6
120.25,29.25,6
120.75,29.25,6
121.25,29.25,6
121.75,29.25,6
245.75,29.25,21
246.25,29.25,21
246.75,29.25,21
247.25,29.25,21
247.75,29.25,21
248.25,29.25,13
248.75,29.25,13
249.25,29.25,13
249.75,29.25,13
250.25,29.25,14
250.75,29.25,14
251.25,29.25,17
251.75,29.25,17
252.25,29.25,5
252.75,29.25,17
253.25,29.25,5
253.75,29.25,17
254.25,29.25,14
254.75,29.25,14
255.25,29.25,15
255.75,29.25,17
256.25,29.25,17
256.75,29.25,17
257.25,29.25,17
257.75,29.25,14
258.25,29.25,15
258.75,29.25,5
259.25,29.25,5
259.75,29.25,5
260.25,29.25,5
260.75,29.25,5
261.25,29.25,5
261.75,29.25,5
262.25,29.25,5
262.75,29.25,5
263.25,29.25,6
263.75,29.25,6
264.25,29.25,6
264.75,29.25,13
265.25,29.25,2
265.75,29.25,2
266.25,29.25,2
266.75,29.25,2
267.25,29.25,2
267.75,29.25,2
268.25,29.25,2
268.75,29.25,2
269.25,29.25,6
269.75,29.25,1
270.25,29.25,1
270.75,29.25,1
271.25,29.25,13
271.75,29.25,13
